"","Compound name","Floxed-ND1","Floxed-ND2","Floxed-ND3","Floxed-ND4","Floxed-HF1","Floxed-HF2","Floxed-HF3","Floxed-HF4","cKO-ND1","cKO-ND2","cKO-ND3","cKO-ND4","cKO-HF1","cKO-HF2","cKO-HF3","cKO-HF4"
"387","Homoserine",0.000172659154676259,0.0001601248,0.000160770462633452,0.000228452594696969,0.000283147158081705,0.000216423714821763,0.000207947924901186,0.00050029369140625,0.000173123967391304,0.0014930047519084,0.000538450704761903,0.000401632047101449,0.000355266988416988,0.00141849199233717,0.000308377015810277,0.000165407103174603
"388","Homoserinelactone",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.43197690941386e-05,5.46733020637897e-05,4.21617786561265e-05,3.755802734375e-05,2.22044604925031e-16,3.05305534351146e-05,2.22044604925031e-16,2.22044604925031e-16,4.71347683397683e-05,4.05153831417625e-05,7.26678853754942e-05,6.73606150793649e-05
"389","Homovanillic acid
Hydroxyphenyllactic acid",2.22044604925031e-16,2.21033142857142e-05,2.22044604925031e-16,2.31731818181818e-05,2.22044604925031e-16,2.22044604925031e-16,8.1543833992095e-05,2.22044604925031e-16,4.69457608695652e-05,1.32596183206107e-05,2.22044604925031e-16,1.88109239130435e-05,6.61311583011583e-05,0.00015883990421456,8.64476086956523e-05,0.000150322083333333
"390","Hydroxycitric acid",2.22044604925031e-16,3.32617714285713e-05,3.00538256227758e-05,2.22044604925031e-16,0.000176919040852576,0.00028475435272045,9.29046047430831e-05,0.00016984052734375,9.34603260869565e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000242187741312741,0.000120211954022989,0.000124662648221344,0.00014402751984127
"391","Hydroxyprogesterone caproate",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.36785611510793e-05,6.6800451977401e-05,2.88970818505338e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000162747607003891,9.65926213592231e-05,0.000109241060070671,2.22044604925031e-16
"392","Hydroxyproline",0.000634778453237411,0.000585183638095237,0.00038478512455516,0.000295606098484848,0.00179069287744227,0.00109919585365853,0.000768925494071147,0.001785490625,0.00042715777173913,0.000263295400763359,0.000236974438095238,0.000190805163043478,0.000147827393822394,0.000154684329501916,0.000123660454545455,0.000946571428571427
"393","Hyodeoxycholic acid",7.105392578125e-05,0.000106831546184739,8.91349800796813e-05,0.000228953996247654,3.3258752293578e-05,4.76900179856116e-05,3.21941996233521e-05,3.45323665480427e-05,0.000212744492753623,0.00103234734962406,0.000422220454545455,0.0006194013003663,0.000124112295719844,0.000488038796116504,0.000106103604240283,4.61210869565218e-05
"394","Hypotaurine",7.35890287769786e-06,2.22044604925031e-16,2.22044604925031e-16,1.44600568181818e-05,0.000129671953818828,2.46299624765478e-05,6.38826284584981e-05,1.369509765625e-05,2.22044604925031e-16,4.36618320610688e-06,2.22044604925031e-16,8.16836956521739e-06,2.22044604925031e-16,2.22044604925031e-16,1.4668557312253e-05,6.74533134920633e-05
"395","Hypoxanthine",0.00205196262589928,0.00258979548571428,0.00143639345195729,0.00555887172348484,0.00516900714031972,0.00607435551594745,0.00126404409090909,0.003114490234375,0.00297868474637681,0.00789284406488551,0.00708016786666665,0.00502245798913043,0.00623279326254826,0.00877832584291189,0.00576882958498025,0.0027455244047619
"396","Ile",0.00297856242805756,0.00313094232380952,0.00175228403914591,0.00403938905303029,0.00460946325044405,0.0117890837898686,0.00678273901185772,0.007326171328125,0.00219379346014493,0.00535772851145039,0.00407548617142856,0.00299286347826087,0.00612653140926641,0.0125053266091954,0.0110884124505929,0.00546342226190475
"397","Ile-Pro-Pro",3.26660251798562e-05,2.91919999999999e-05,3.13081850533807e-05,5.68272159090908e-05,4.53191651865009e-05,4.25629643527203e-05,3.26753754940712e-05,4.14991796875e-05,4.67332608695652e-05,3.06450190839695e-05,4.65496952380951e-05,2.83589855072464e-05,4.17013706563706e-05,5.19164942528737e-05,3.0825790513834e-05,3.72680555555555e-05
"398","Imidazole-4-acetic acid",7.50377697841728e-06,6.38575238095237e-06,1.64058185053381e-05,5.26117424242423e-06,1.05998934280639e-05,1.077095684803e-05,2.22044604925031e-16,1.536873046875e-05,4.07021739130435e-06,6.47568702290078e-06,6.6614857142857e-06,7.67704710144927e-06,4.28851351351351e-06,1.02965134099617e-05,5.65701581027669e-06,6.41529761904761e-06
"399","Imidazole-4-methanol",3.74753956834533e-05,3.39688761904761e-05,2.93421352313167e-05,4.89191098484847e-05,2.22044604925031e-16,1.09569793621013e-05,2.22044604925031e-16,2.22044604925031e-16,2.68930434782609e-05,4.88946755725192e-05,2.96943809523809e-05,3.89225905797101e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"400","Imidazolelactic acid",1.45584712230216e-05,1.10631047619047e-05,7.6494483985765e-06,1.6339053030303e-05,5.22927708703375e-05,3.22942776735459e-05,2.54288339920949e-05,5.319669921875e-05,2.22044604925031e-16,1.40142938931298e-05,2.06457523809523e-05,2.12039855072464e-05,1.63778378378378e-05,1.03359578544062e-05,2.22044604925031e-16,3.66005555555555e-05
"401","Iminodiacetic acid",0.000339461438848921,0.000320925314285713,0.000274342740213523,0.000590761780303029,0.000309761012433393,0.000441314596622888,0.000665037826086957,0.0017547456640625,0.00025973777173913,0.00108704624045802,0.000675641085714284,0.000504674094202898,0.000424576042471042,0.00101341591954023,0.00121546081027668,0.000960640436507934
"402","Indole-3-carboxylic acid",1.60005755395684e-05,3.6038019047619e-05,2.8733896797153e-05,5.99413068181817e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.48473007246377e-05,3.81334923664123e-05,6.96240380952379e-05,2.78196195652174e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"403","Indole-3-ethanol",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.36780952380952e-05,2.22044604925031e-16,2.56922393822394e-05,1.19928735632184e-05,2.22044604925031e-16,1.10135515873016e-05
"404","Indole-3-lactic acid
5-Methoxyindoleacetic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.22688987566608e-05,4.07015009380862e-05,2.22044604925031e-16,2.966212890625e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.3802528957529e-05,5.61566091954024e-05,1.23496640316206e-05,3.3903492063492e-05
"405","Indole-3-propionic acid",2.22044604925031e-16,2.22044604925031e-16,2.32511032028469e-05,5.23199053030302e-05,1.57781705150977e-05,4.34079924953094e-05,2.22044604925031e-16,1.690798828125e-05,2.22044604925031e-16,0.000110529026717558,2.22044604925031e-16,2.58591847826087e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.56429761904762e-05
"406","Inosine",0.000805916564748203,0.000991251104761902,0.000631037686832739,0.00105517587121212,0.00047461460035524,0.000429815196998123,0.000337821284584981,0.00084652212890625,0.00129401351449275,0.00375901967557253,0.000844169028571427,0.0024729896557971,0.000636853127413127,0.000240823888888889,0.000156808596837945,0.000308527559523809
"407","Isethionic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.38225754884547e-05,2.22044604925031e-16,7.55462648221345e-05,2.22044604925031e-16,2.22044604925031e-16,1.16142557251909e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.60243873517787e-05,5.09798809523808e-05
"408","Isoallolithocholic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.37969151138716e-05,1.92286842105263e-05,2.22044604925031e-16,3.26410805860806e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"409","Isoamylamine",2.22044604925031e-16,2.22044604925031e-16,0.000179026690391459,0.000554236931818181,0.0159503570337478,0.0169149066604127,2.22044604925031e-16,0.000257597265625,0.000881208586956521,0.00154230826335878,0.00083274935238095,0.000250394347826087,0.00841387795366795,0.00875100657088124,0.0109417070948617,0.00273178529761904
"410","Isobutylamine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000603598490230906,0.000353134896810506,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"411","Isochenodeoxycholic acid-1",4.607107421875e-05,1.29075100401607e-05,0.000223632310756972,0.000253432645403376,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.5757619047619e-05,8.86490037593985e-05,0.000301891618181818,9.22804395604395e-05,2.22044604925031e-16,0.00827465836893202,0.000684654363957597,2.22044604925031e-16
"412","Isochenodeoxycholic acid-2",7.694341796875e-05,8.47760040160644e-05,0.000147510816733068,0.000139520131332082,6.68275229357798e-05,8.44073381294966e-05,6.43631638418077e-05,3.17259252669039e-05,0.000122874741200828,0.000309360827067669,0.000229770927272727,0.00021689021978022,0.00134456877431906,0.00956789242718445,0.000325956643109541,6.33152371541503e-05
"413","Isocitric acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000245138063241107,2.22044604925031e-16
"414","Isofraxidin",2.22044604925031e-16,4.24961646586346e-05,3.50999800796813e-05,2.47311444652907e-05,2.22044604925031e-16,3.62104136690648e-05,8.04434086629e-05,0.000118571548042704,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.95276264591439e-05,7.6556058252427e-05,0.000121085088339223,3.23441304347827e-05
"415","Isoglutamic acid",5.53801438848922e-05,8.47563428571426e-05,6.76719572953736e-05,0.000256817196969696,0.00539722085257549,0.00603915921200749,0.00271068258893281,0.003288063359375,0.000142803387681159,0.000288037080152672,0.000289733999999999,0.000168879528985507,0.000125938532818533,0.00102797421455939,0.000202144150197629,0.00312291442460317
"416","Isopropanolamine",0.000115931816546763,0.00026015718095238,0.000165396476868327,0.000175971571969697,0.000808046145648313,0.00096975831144465,0.000416215830039526,0.000889461015625,0.000143034076086956,0.000247727595419848,0.000115841980952381,0.000225827826086956,0.000209904034749035,0.00030293827586207,0.000180488675889328,0.000671473888888887
"417","Isovaleric acid
DL-2-Methylbutyric Acid
Valeric acid",0.00156748210431655,0.00085604996190476,0.00165884966192171,0.00360713823863636,0.000569948046181173,0.00131650095684803,0.000364640494071147,0.00043913982421875,0.00157082336956522,0.01187688629771,0.00406192342857142,0.00522859532608696,0.00110927969111969,0.00131010461685824,0.000533473438735179,0.000326882003968253
"418","Isovalerylalanine
N-Acetylleucine
N-Acetylisoleucine
N-Hexanoylglycine",1.99288669064749e-05,1.15321714285714e-05,1.7260640569395e-05,2.56964962121212e-05,1.95954706927176e-05,3.1593114446529e-05,1.36675296442688e-05,2.638583984375e-05,1.56845108695652e-05,2.88904770992367e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.86734099616859e-05,1.7490928853755e-05,2.19998809523809e-05
"419","Isovalerylcarnitine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.59886323268206e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.3293988095238e-05
"420","Kynurenic acid",0.000231194028776979,0.00027404918095238,0.000198091298932384,0.000251918295454545,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00022432634057971,0.000185102251908397,0.000218451657142857,0.000181854438405797,7.72116409266409e-05,0.000177342375478928,5.17307509881424e-05,2.22044604925031e-16
"421","Kynurenine",2.22044604925031e-16,2.22044604925031e-16,4.60948398576512e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.38849637681159e-06,5.7234541984733e-06,2.22044604925031e-16,5.40463768115942e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"422","Lactic acid",0.0112930090827338,0.00477223565714285,0.0159533047864769,0.0141419263636363,0.0121139152397869,0.00946455615384613,0.0160757843280633,0.00742992296875,0.026638133134058,0.0120267102480916,0.0151079759428571,0.00900744291666666,0.0360507982818533,0.0578129649233718,0.0664666573122531,0.0193224965873015
"423","Lactosylceramide(d18:1/24:1)",5.306568359375e-05,4.60053614457832e-05,0.000188771115537849,4.4731932457786e-05,0.000231594844036697,0.000535844586330936,0.000647495781544255,0.000327297918149466,4.90414078674948e-05,6.62465037593985e-05,0.000113838509090909,4.8411978021978e-05,0.00105598317120622,0.000173251262135922,0.00020146351590106,0.000545410118577076
"424","Leu",0.00473983359712231,0.00469818822857142,0.00264938354092526,0.00635605399621211,0.0025062596625222,0.0116524470168855,0.0130450058695652,0.0126883479882812,0.00321567969202898,0.00773729683206109,0.00745772693333331,0.00520084168478261,0.0109668403088803,0.0176275042911878,0.0145611274703558,0.0100872750198412
"425","Lignoceric acid",0.00012925228515625,0.000148530321285141,0.000114311633466135,0.00029641487804878,0.000169422293577982,0.000305611043165468,0.000219913804143126,0.00012955665480427,0.000328119523809524,0.000187778233082707,0.000245701963636364,0.000222096575091575,0.00104747284046692,0.000714038932038833,0.000174775424028269,0.000280959723320158
"426","Linoleic acid",0.0289841775390625,0.0235371521485944,0.0254950444422311,0.023505713283302,0.000727295467889908,0.00325974289568346,0.00244272480225988,0.000927506352313166,0.0161483284886128,0.00767104994360902,0.0209728150727273,0.0107256064285714,0.00953547260700387,0.00165894805825242,0.00119134362190813,0.00121354636363637
"427","Linolenic acid
γ-Linolenic acid",0.00124341212890625,0.00096511809236948,0.00113701631474104,0.000986140487804875,5.62580183486238e-05,0.000103453345323741,7.29096233521655e-05,3.86981672597864e-05,0.000654466977225673,0.000301269266917293,0.000809833181818183,0.000448058974358974,0.000258190856031128,6.84102330097086e-05,9.04366607773852e-05,4.92567984189724e-05
"428","Linoleyl ethanolamide-1",0.0049337384375,0.00691167991967873,0.00579186416334661,0.00663775455909942,0.00882993460550458,0.0214410373381295,0.0113773207532956,0.00598867201067615,0.00874145942028985,0.00335179932330827,0.00740824785454546,0.00944441087912087,0.0529782991439688,0.0063717962330097,0.0160664855300353,0.0043659326284585
"429","Linoleyl ethanolamide-2",0.00015440400390625,0.000322114698795181,0.000165752490039841,0.000182864371482176,8.08468256880734e-05,8.44619604316548e-05,4.00743691148775e-05,3.05151067615658e-05,2.22044604925031e-16,0.00019500780075188,0.000250670872727273,0.00020658271062271,0.00034327107003891,0.000114475067961165,0.000117635371024735,2.79041304347827e-05
"430","Lipoamide",1.47612769784173e-05,1.52262857142857e-05,9.69811387900355e-06,9.6073674242424e-06,5.26275310834814e-06,2.22044604925031e-16,2.22044604925031e-16,6.73056640625e-06,1.64785869565217e-05,9.05940839694659e-06,1.10970857142857e-05,9.15103260869565e-06,2.22044604925031e-16,9.09327586206898e-06,5.10124505928855e-06,4.19033730158729e-06
"431","Liquiritigenin-1",6.607533203125e-05,0.000109479658634538,2.61304980079681e-05,0.00010597243902439,3.36233577981651e-05,3.56011151079137e-05,5.65755932203388e-05,4.68218505338078e-05,0.000114858136645963,2.22044604925031e-16,0.000110069018181818,0.000156264157509157,3.67696303501945e-05,2.40712233009708e-05,3.23698586572438e-05,3.94974505928854e-05
"432","Liquiritigenin-2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.06039962476547e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.48352587991718e-05,3.08465601503759e-05,3.35107454545455e-05,3.28229487179487e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"433","Lithocholic acid",0.0001248193359375,0.00018599967871486,0.000108248545816733,0.000253515253283301,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000293912049689441,0.000298731315789474,0.000406417109090909,0.000303621373626373,2.9221167315175e-05,8.07573009708736e-05,2.27029858657244e-05,2.22044604925031e-16
"434","LPC(24:0)",6.942283203125e-05,2.22044604925031e-16,2.22044604925031e-16,8.1781013133208e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.20508074534161e-05,9.16837969924812e-05,0.000109805145454546,5.47298351648351e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"435","LPE(18:1)-1",8.1503046875e-05,9.33601204819279e-05,0.000117121374501992,0.000147037204502814,0.000297468458715596,0.000537512517985612,0.000443886553672315,0.000425548327402135,0.000147873706004141,7.59891165413533e-05,0.000101971418181818,8.01218681318681e-05,0.000567624630350193,0.000122897766990291,0.000298844399293286,0.000206016225296443
"436","LPE(18:1)-2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.95188309352519e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000101300038910506,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"437","LPG(16:0)-1",9.94881640625e-05,0.000182741465863454,0.000149544163346614,0.000301508855534708,9.65067339449541e-05,9.18807733812951e-05,8.47839171374763e-05,6.30133451957295e-05,0.000387199399585921,0.000997144530075187,0.000321557981818182,0.000553215036630036,0.000195682976653696,0.000122066990291262,8.20872261484099e-05,4.06335968379447e-05
"438","LPG(16:0)-2",0.00033180666015625,0.000577391626506025,0.000502313147410359,0.000661254352720448,0.000360772825688073,0.000898536978417268,0.000828452090395478,0.000485799074733095,0.00109141115942029,0.000761384154135338,0.000706393163636364,0.000633586318681318,0.00139454120622568,0.000411893747572815,0.000523669593639576,0.000375736600790514
"439","LPG(18:1)-1",0.00012557927734375,0.000196651506024097,0.000214020079681275,0.000378111388367729,6.72503119266055e-05,0.000208731330935252,0.000160239849340866,9.66467615658362e-05,0.000322107101449275,0.000690530639097744,0.0005193072,0.00037379815018315,0.000272533229571984,0.000105193611650485,0.00012918183745583,7.07102964426878e-05
"440","LPG(18:1)-2",7.349205078125e-05,6.87669277108435e-05,7.51972509960159e-05,0.000302500112570356,2.22044604925031e-16,1.03228417266187e-05,8.84898305084744e-06,1.19492882562277e-05,0.000269640890269151,0.000613287481203007,0.0003971586,0.000368186501831502,3.96956031128404e-05,7.46553786407765e-05,3.23189045936396e-05,2.22044604925031e-16
"441","LPG(18:1)-3",1.567365234375e-05,3.08589759036145e-05,4.48817330677291e-05,6.3605984990619e-05,8.64727339449541e-05,0.000111026762589928,0.000103213013182674,5.13929181494661e-05,0.000119868530020704,0.000188405263157895,8.93926181818183e-05,0.000127041483516483,0.000118973891050583,3.40332233009708e-05,8.53707067137809e-05,3.0651581027668e-05
"442","LPS(18:0)-1",0.00010331951171875,9.82161044176709e-05,0.000104847290836653,9.98696435272042e-05,0.000450374128440367,0.000743794352517987,0.000668590414312616,0.000521690800711743,0.000140911966873706,6.38368421052631e-05,0.000108739727272727,0.000179541575091575,0.00046821620622568,9.99797669902911e-05,0.000272576501766784,0.000195851284584981
"443","LPS(18:0)-2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.09872302158275e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.20899027237353e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"444","Lutein",0.0004164609375,0.000521792650602411,0.00051794219123506,0.000518560187617259,0.000188009009174312,0.00018218368705036,0.000217079340866289,0.000129897775800712,0.000489204968944099,0.000384572086466165,0.000525541854545455,0.000412941098901099,0.000386986439688715,0.000334159165048543,0.000218942084805654,0.000148739802371542
"445","Lys",0.00567009838129497,0.00565299908571427,0.00443335578291814,0.00805753734848483,0.00772363575488455,0.00942910911819885,0.00654488256916997,0.0032327251171875,0.00464115932971014,0.0134212624236642,0.00966453123809521,0.0076929011231884,0.0100008005405405,0.0245893248467433,0.0145681739328063,0.00675484369047618
"446","LysoPAF(16:0)",0.0005869558203125,0.000587657851405624,0.0010411928685259,0.00042588984990619,0.000864736568807339,0.0029649603057554,0.00492334297551788,0.00238996243772242,0.00083574403726708,0.000518982312030075,0.000858726800000001,0.00147523826007326,0.00246863509727626,0.000747985883495144,0.00168708446996466,0.000649719150197629
"447","m-Ethoxybenzoic acid
3-Phenyllactic acid
p-Methoxyphenylacetic acid",0.0001841025,6.55625142857141e-05,8.44756405693949e-05,8.67707007575756e-05,0.00012627621669627,0.000237650956848029,0.000117471561264822,0.000150826328125,0.000159216721014493,4.6892576335878e-05,7.68869714285712e-05,6.45546014492753e-05,0.00014539472972973,0.000265039750957855,0.000152171106719368,0.000125393055555555
"448","m-Hydroxybenzoic acid
p-Hydroxybenzoic acid",6.26609532374102e-05,4.67693523809523e-05,7.52361032028469e-05,2.22044604925031e-16,2.14277619893428e-05,2.22044604925031e-16,1.57436166007905e-05,2.22044604925031e-16,4.50593115942029e-05,2.22044604925031e-16,2.22044604925031e-16,2.21716847826087e-05,5.46988996138996e-05,7.29819540229886e-05,6.68895652173914e-05,2.97278769841269e-05
"449","Malic acid",0.0019887668705036,0.00127991055238095,0.00121606330960854,0.00115896831439394,0.0117281645470693,0.00716153827392118,0.00760041583003954,0.0106540845507812,0.00151837994565217,0.00104944507633588,0.00132348266666666,0.00102731891304348,0.00174327104247104,0.00280474701149426,0.00490557059288538,0.0101582086507936
"450","Malonylcarnitine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.06928774422735e-05,2.49090056285178e-05,1.45683992094862e-05,2.015572265625e-05,3.37811594202898e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"451","Mannosamine",0.000262038057553957,0.000155712819047619,0.000399076209964412,0.000114651117424242,0.000446961918294849,0.0005759765478424,0.000252876581027668,0.0005329567578125,0.000266293858695652,9.76748854961834e-05,0.000119358209523809,8.69808695652174e-05,0.000633107972972973,0.000267867030651342,0.000355796719367589,0.000414954722222221
"452","Maslinic acid-1
Corosolic acid-1",0.00018962896484375,0.000322654578313254,0.000320521932270916,0.000206039887429643,2.22044604925031e-16,2.22044604925031e-16,3.56838794726929e-05,2.22044604925031e-16,0.000213923271221532,0.000284603214285714,0.000255382727272727,0.00032400510989011,3.76255058365758e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"453","Maslinic acid-2
Corosolic acid-2",0.00017057095703125,0.000200680582329318,0.000969803067729084,0.000155434709193245,2.96908073394495e-05,0.000108921402877698,6.70067043314499e-05,1.50679359430605e-05,0.000877191200828157,0.000524117706766917,0.000410384036363637,0.000503409816849816,0.000119032237354085,8.87284466019416e-05,2.22044604925031e-16,2.99391304347827e-05
"454","Met",0.00126318303956835,0.000921737638095236,0.000837275249110319,0.00154078878787878,0.000826958579040853,0.0017689857598499,0.00115813144268775,0.001638929765625,0.00072245393115942,0.00153704267175573,0.0020117988,0.00122014273550725,0.00208078017374517,0.00401019421455939,0.00307456009881423,0.00169501033730158
"455","Methionine sulfoxide",0.00025782260791367,0.000184141847619047,0.000129660533807829,0.000193454356060606,8.37577087033748e-05,0.000182157560975609,0.000100981225296443,0.0002129667578125,0.000123902445652174,0.000227499255725191,0.000171391942857142,0.00017013856884058,0.000158577760617761,0.000364579252873564,0.000317269446640317,8.23234523809522e-05
"456","Methylguanidine",7.08802158273383e-05,6.06397523809522e-05,6.36737544483985e-05,6.94573106060605e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.91276449275362e-05,5.41929580152673e-05,6.30824190476189e-05,4.00280797101449e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"457","Mevalonic acid",9.44705035971225e-05,7.70946857142855e-05,9.63550177935942e-05,5.8087462121212e-05,2.87060746003553e-05,2.22044604925031e-16,2.22044604925031e-16,4.996341796875e-05,8.66690942028985e-05,4.7570076335878e-05,4.23880190476189e-05,3.55213586956522e-05,6.08547297297297e-05,0.000119454540229885,3.59359090909091e-05,3.61471031746031e-05
"458","Monoethyl malonic acid",0.000244080719424461,0.000100105638095238,2.22044604925031e-16,8.54833143939392e-05,0.000565265488454707,0.000413885328330205,0.000520000533596839,0.00023080291015625,7.76141123188406e-05,2.22044604925031e-16,4.3577638095238e-05,2.22044604925031e-16,0.000214574478764479,5.60484099616859e-05,0.000240950849802372,0.000345828075396825
"459","Monomethyl glutaric acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.34396622889304e-05,2.22044604925031e-16,0.0001239724609375,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.5523869047619e-05
"460","Morpholine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.02801953818828e-05,9.5952682926829e-05,0.000118580019762846,6.942923828125e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.48839382239382e-05,7.77761111111113e-05,2.22044604925031e-16,7.38129960317459e-05
"461","Mucic acid",3.51150539568346e-05,2.69083999999999e-05,2.22044604925031e-16,2.22044604925031e-16,0.000427740959147425,0.000345702514071294,0.00030420347826087,0.0004520109765625,4.22565760869565e-05,2.58901145038169e-05,2.22044604925031e-16,2.93132971014493e-05,0.000343201911196911,5.00973180076629e-05,0.000425612687747036,0.000718330198412697
"462","Muramic acid",1.46598741007195e-05,1.38330285714285e-05,1.37789145907473e-05,6.87873106060605e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.9158152173913e-06,2.22044604925031e-16,1.37423238095238e-05,8.95143115942029e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"463","Murideoxycholic acid
Isoursodeoxycholic acid",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.87513696060037e-05,1.65448073394495e-05,2.06706834532374e-05,1.87316195856873e-05,1.16642704626334e-05,2.22044604925031e-16,2.06320112781955e-05,2.22044604925031e-16,1.92666666666666e-05,2.72166147859922e-05,4.24842330097087e-05,3.98709363957597e-05,2.22044604925031e-16
"464","myo-Inositol 1-phosphate
myo-Inositol 3-phosphate",0.000115070053956835,0.000110836952380952,0.000103563879003559,4.65008522727272e-05,5.98043339253997e-05,6.17288742964351e-05,2.22044604925031e-16,2.22044604925031e-16,8.55911231884058e-05,2.87936832061069e-05,3.9194819047619e-05,5.91867210144927e-05,2.76132818532818e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
